순번	대학(원)	학과(부)	학년	이수구분	학수번호	교과목명	교과목명(영문)	담당교수	강의실	시간표	수업방법관리	Teaching Method	학점
1884	교양	교양	전학년	교양선택	0007399003	근현대세계와한국사	Modern and Contemporary the World and Korea History	황묘희	제12호관 컨벤션센터-105 하곡강의실[SM105]	 [SM105:월(야1)(야2)(야3)]	오프라인	offline class	3
1885	교양	교양	전학년	교양선택	0007400001	역사의창으로현대사회읽기	Understanding Contemporary Society through History	이상의	제12호관 컨벤션센터-303 계단강의실(소)[SM303]	 [SM303:수(5B-6)(7-8A)]	온라인(화상)	online class	3
1886	교양	교양	전학년	교양선택	0007400002	역사의창으로현대사회읽기	Understanding Contemporary Society through History	이상의	제12호관 컨벤션센터-303 계단강의실(소)[SM303]	 [SM303:수(야1)(야2)(야3)]	온라인(화상)	online class	3
1887	교양	교양	전학년	교양선택	0007910001	공자의인성론과리더십	Ethology and Leadership in Confucius	안성재	제12호관 컨벤션센터-101 용정강의실[SM101]	 [SM101:수(4)(5)(6)]	온라인(동영상+화상)	online class	3
1888	교양	교양	전학년	교양선택	0008296001	창조적창업	Creative Entrepreneurship	김인성	제12호관 컨벤션센터-404 영어랩실[SM404]	 [SM404:목(2B-3)(4-5A)]	오프라인	offline class	3
1889	교양	교양	전학년	교양선택	0008297001	삶과천문학	Life and Astronomy	김민수	제12호관 컨벤션센터-301 토론식강의실1[SM301]	 [SM301:수(4)(5)(6)]	오프라인	offline class	3
1890	교양	교양	전학년	교양선택	0008300001	사례로보는광고의원리	Principles of Advertising A case Intensive Approach	박진성	-	-	온라인(동영상)	online class	3
1891	교양	교양	전학년	교양선택	0008606001	연극예술과문화생활	Theater art and culture life	박근수	-	-	온라인(동영상)	online class	2
1892	교양	교양	전학년	교양선택	0008620001	한국어발표와토론1	Korean Presentation and Discussion 1	이혜경	제15호관 인문대학-211 토론식강의실1[SP211]	 [SP211:목(7-8A)(8B-9)]	오프라인	offline class	3
1893	교양	교양	전학년	교양선택	0008621001	한국어발표와토론2	Korean Presentation and Discussion 2	최주희	제15호관 인문대학-212 토론식강의실2[SP212]	 [SP212:목(7-8A)(8B-9)]	오프라인	offline class	3
1894	교양	교양	전학년	교양선택	0008622001	한국어글쓰기1	Academic Korean Writing 1	이혜경	제15호관 인문대학-211 토론식강의실1[SP211]	 [SP211:금(1-2A)(2B-3)]	오프라인	offline class	3
1895	교양	교양	전학년	교양선택	0008623001	한국어글쓰기2	Academic Korean Writing 2	오민석	제15호관 인문대학-212 토론식강의실2[SP212]	 [SP212:금(1-2A)(2B-3)]	오프라인	offline class	3
1896	교양	교양	전학년	교양선택	0008624001	한국어문화읽기1	Reading Korean Culture 1	이혜경	제15호관 인문대학-211 토론식강의실1[SP211]	 [SP211:목(1-2A)(2B-3)]	오프라인	offline class	3
1897	교양	교양	전학년	교양선택	0008625001	한국어문화읽기2	Reading Korean Culture 2	이상욱	제15호관 인문대학-212 토론식강의실2[SP212]	 [SP212:목(1-2A)(2B-3)]	오프라인	offline class	3
1898	교양	교양	전학년	교양선택	0008626001	성찰과희망의인문학	Humanities for reflection and hope	최재유	제12호관 컨벤션센터-503 계단강의실(소)[SM503]	 [SM503:목(2B-3)(4-5A)]	오프라인	offline class	3
1899	교양	교양	전학년	교양선택	0008626002	성찰과희망의인문학	Humanities for reflection and hope	최재유	제12호관 컨벤션센터-506 강의실(소)-3[SM506]	 [SM506:목(7-8A)(8B-9)]	오프라인	offline class	3
1900	교양	교양	전학년	교양선택	0008627001	미래를준비하는사회학	Sociology Preparing for The Future 	김성윤	제12호관 컨벤션센터-502 강의실(소)-5[SM502]	 [SM502:화(5B-6)(7-8A)]	오프라인	offline class	3
1901	교양	교양	전학년	교양선택	0008628001	한국사회의발전과변동이해	Development and Social Change in Korea	김성윤	제12호관 컨벤션센터-506 강의실(소)-3[SM506]	 [SM506:화(1-2A)(2B-3)]	오프라인	offline class	3
1902	교양	교양	전학년	교양선택	0009083001	Language and Culture	Language and Culture	조지민	제12호관 컨벤션센터-403 계단강의실(소)[SM403]	 [SM403:목(5B-6)(7-8A)]	오프라인	offline class	3
1903	교양	교양	전학년	교양선택	0009085001	Principles of Sociology	Principles of Sociology	박해남	제12호관 컨벤션센터-504 강의실(소)-1[SM504]	 [SM504:목(1-2A)(2B-3)]	오프라인	offline class	3
1904	교양	교양	전학년	교양선택	0009085002	Principles of Sociology	Principles of Sociology	박해남	제12호관 컨벤션센터-504 강의실(소)-1[SM504]	 [SM504:목(5B-6)(7-8A)]	오프라인	offline class	3
1905	교양	교양	전학년	교양선택	0009090001	필독교양도서읽기1	Required Reading Books 1	이용화	-	-	온라인(동영상)	online class	1
1906	교양	교양	전학년	교양선택	0009091001	필독교양도서읽기2	Required Reading Books 2	이용화	-	-	온라인(동영상)	online class	1
1907	교양	교양	전학년	교양선택	0009093001	3D프린팅과디자인	3D Printing(Addictive Manufacturing) and Design	박종찬	제4호관 BM컨텐츠관-104 전산실습실-1[SC104]	 [SC104:목(3)(4)]	오프라인	offline class	1
1908	교양	교양	전학년	교양선택	0009318001	인재경영과조직행동의이해	Introduction to Talent Management and Organizational Behavior	나인강	제12호관 컨벤션센터-203 계단강의실(소)[SM203]	 [SM203:월(5B-6)(7-8A)]	오프라인	offline class	3
1909	교양	교양	전학년	교양선택	0009319001	공학자정약용의이해	Introduction to Engineer Jeong Yak yong	전광길	제12호관 컨벤션센터-108 계단강의실(소)-1[SM108]	 [SM108:수(야1-2A)(야2B-3)]	온라인(동영상)+오프라인	online + offline class	3
1910	교양	교양	전학년	교양선택	0009319002	공학자정약용의이해	Introduction to Engineer Jeong Yak yong	전광길	제12호관 컨벤션센터-108 계단강의실(소)-1[SM108]	 [SM108:화(야1-2A)(야2B-3)]	온라인(동영상)+오프라인	online + offline class	3
1911	교양	교양	전학년	교양선택	0009321001	성공적인대학생활을위한학습전략	Learning strategies for successful university life	이유정	제12호관 컨벤션센터-504 강의실(소)-1[SM504]	 [SM504:수(6)(7)]	온라인(동영상+화상)	online class	2
1912	교양	교양	전학년	교양선택	0009323001	현대사회와기업수주활동의이해	Understanding of contemporary society and the business order activities	최용수	제12호관 컨벤션센터-303 계단강의실(소)[SM303]	 [SM303:금(2)(3)]	오프라인	offline class	2
1913	교양	교양	전학년	교양선택	0009324001	공용어를활용한설명화법	Informative Speech using official language	김윤신	-	-	온라인(동영상)	online class	2
1914	교양	교양	전학년	교양선택	0009330001	글로벌사회와여행	Global Society and Travel	손승호	제12호관 컨벤션센터-504 강의실(소)-1[SM504]	 [SM504:월(7-8A)(8B-9)]	오프라인	offline class	3
1915	교양	교양	전학년	교양선택	0009336001	영상으로만나는중국	The China seen through Video and Multimedia Image	이정희	제12호관 컨벤션센터-506 강의실(소)-3[SM506]	 [SM506:수(1-2A)(2B-3)]	온라인(화상)+오프라인	online + offline class	3
1916	교양	교양	전학년	교양선택	0009336002	영상으로만나는중국	The China seen through Video and Multimedia Image	이정희	제12호관 컨벤션센터-506 강의실(소)-3[SM506]	 [SM506:목(1-2A)(2B-3)]	온라인(화상)+오프라인	online + offline class	3
1917	교양	교양	전학년	교양선택	0009337001	역사로만나는중국의문화코드	Chinese Cultural Code from historical perspective	김지환	제12호관 컨벤션센터-107 강의실[SM107]	 [SM107:수(4-5A)(5B-6)]	오프라인	offline class	3
1918	교양	교양	전학년	교양선택	0009337002	역사로만나는중국의문화코드	Chinese Cultural Code from historical perspective	김지환	제12호관 컨벤션센터-107 강의실[SM107]	 [SM107:수(야1-2A)(야2B-3)]	오프라인	offline class	3
1919	교양	교양	전학년	교양선택	0009337003	역사로만나는중국의문화코드	Chinese Cultural Code from historical perspective	김지환	제12호관 컨벤션센터-108 계단강의실(소)-1[SM108]	 [SM108:금(4-5A)(5B-6)]	오프라인	offline class	3
1920	교양	교양	전학년	교양선택	0009340001	실전토익700	Advanced TOEIC 700	차현지 	제12호관 컨벤션센터-404 영어랩실[SM404]	 [SM404:금(6)(7)]	오프라인	offline class	2
1921	교양	교양	전학년	교양선택	0009341001	글로벌실무영어	Global Practical English	김연정	제12호관 컨벤션센터-405 영어랩실[SM405]	 [SM405:목(6)(7)]	오프라인	offline class	2
1922	교양	교양	전학년	교양선택	0009345001	미디어현장의이해	Understanding Media	손영곤	제12호관 컨벤션센터-405 영어랩실[SM405]	 [SM405:목(1-2A)(2B-3)]	오프라인	offline class	3
1923	교양	교양	전학년	교양선택	0009775003	StepbyStep피아노	Step by Step Piano	김준희	제12호관 컨벤션센터-306 음악실(피아노)1[SM306]	 [SM306:화(2)(3)]	오프라인	offline class	1
1924	교양	교양	전학년	교양선택	0009775004	StepbyStep피아노	Step by Step Piano	김준희	제12호관 컨벤션센터-306 음악실(피아노)1[SM306]	 [SM306:화(4)(5)]	오프라인	offline class	1
1925	교양	교양	전학년	교양선택	0009776002	피아노능숙하게다루기	Intermediate Piano	김준희	제12호관 컨벤션센터-306 음악실(피아노)1[SM306]	 [SM306:화(6)(7)]	오프라인	offline class	1
1926	교양	교양	전학년	교양선택	0009777001	처음하는기타연주	Beginning Guitar	권정구	제12호관 컨벤션센터-307 음악실(기타)2[SM307]	 [SM307:목(2)(3)]	오프라인	offline class	1
1927	교양	교양	전학년	교양선택	0009777002	처음하는기타연주	Beginning Guitar	권정구	제12호관 컨벤션센터-307 음악실(기타)2[SM307]	 [SM307:목(5)(6)]	오프라인	offline class	1
1928	교양	교양	전학년	교양선택	0009777003	처음하는기타연주	Beginning Guitar	조예리	제12호관 컨벤션센터-307 음악실(기타)2[SM307]	 [SM307:화(5)(6)]	오프라인	offline class	1
1929	교양	교양	전학년	교양선택	0009777004	처음하는기타연주	Beginning Guitar	조예리	제12호관 컨벤션센터-307 음악실(기타)2[SM307]	 [SM307:화(야1)(야2)]	오프라인	offline class	1
1930	교양	교양	전학년	교양선택	0009778001	기타연주엘리트입문	Intermediate Guitar	권정구	제12호관 컨벤션센터-307 음악실(기타)2[SM307]	 [SM307:목(7)(8)]	오프라인	offline class	1
1931	교양	교양	전학년	교양선택	0009778002	기타연주엘리트입문	Intermediate Guitar	조예리	제12호관 컨벤션센터-307 음악실(기타)2[SM307]	 [SM307:화(8)(9)]	오프라인	offline class	1
1932	교양	교양	전학년	교양선택	0009780001	융복합시대의스피치커뮤니케이션	Convergence Technology and Speech Communication	김평원	-	-	온라인(동영상)	online class	2
1933	교양	교양	전학년	교양선택	0010137001	영화예술과문화생활	Film Art and Culture Life	박근수	-	-	온라인(동영상)	online class	2
1934	교양	교양	전학년	교양선택	0010139001	사회인류학의세계	Introduction to Social Anthropology	정은주	제12호관 컨벤션센터-504 강의실(소)-1[SM504]	 [SM504:화(2B-3)(4-5A)]	온라인(화상)+오프라인	online + offline class	3
1935	교양	교양	전학년	교양선택	0010141001	4차산업혁명의미래기술	Future Technology of the Fourth Industrial Revolution	김백현	제12호관 컨벤션센터-302 스마트강의실1[SM302]	 [SM302:목(7)(8)]	오프라인	offline class	2
1936	교양	교양	전학년	교양선택	0010152001	시민되기와정의의문제세미나	Seminar on the Problems of Civility and Justice	황승현	제12호관 컨벤션센터-304 토론식강의실2[SM304]	 [SM304:화(7)(8)]	온라인(화상)+오프라인	online + offline class	2
1937	교양	교양	전학년	교양선택	0010153001	왜우리는대학에왔는가세미나	Seminar in Why we have come to college	김정우	제12호관 컨벤션센터-304 토론식강의실2[SM304]	 [SM304:수(6)(7)]	오프라인	offline class	2
1938	교양	교양	전학년	교양선택	0010154001	근대적지식인은어떻게탄생하였나세미나	Seminar in the Birth of Modern Intellectuals	이용화	제6호관 학산도서관-B121 세미나실[SGB121]	 [SGB121:월(7)(8)(9)]	온라인(화상)+오프라인	online + offline class	3
1939	교양	교양	전학년	교양선택	0010154002	근대적지식인은어떻게탄생하였나세미나	Seminar in the Birth of Modern Intellectuals	이상원	제12호관 컨벤션센터-304 토론식강의실2[SM304]	 [SM304:목(6)(7)(8)]	오프라인	offline class	3
1940	교양	교양	전학년	교양선택	0010350001	동아시아의역사와문화	East Asian History and Culture	정은주	제12호관 컨벤션센터-205 강의실(소)-2[SM205]	 [SM205:월(2B-3)(4-5A)]	온라인(동영상)+오프라인	online + offline class	3
1941	교양	교양	전학년	교양선택	0010350002	동아시아의역사와문화	East Asian History and Culture	정은주	제12호관 컨벤션센터-205 강의실(소)-2[SM205]	 [SM205:월(7-8A)(8B-9)]	온라인(동영상)+오프라인	online + offline class	3
1942	교양	교양	전학년	교양선택	0010352001	경이로운생명이야기	Wonderful Life Story	윤영준	제12호관 컨벤션센터-507 강의실(소)-4[SM507]	 [SM507:화(5B-6)(7-8A)]	온라인(동영상)+오프라인	online + offline class	3
1943	교양	교양	전학년	교양선택	0010352002	경이로운생명이야기	Wonderful Life Story	윤영준	제12호관 컨벤션센터-507 강의실(소)-4[SM507]	 [SM507:화(야1)(야2)(야3)]	온라인(동영상)+오프라인	online + offline class	3
1944	교양	교양	전학년	교양선택	0010353001	우리가살고있는신비한지구	The Mysterious Earth We Live in	이승재	제12호관 컨벤션센터-108 계단강의실(소)-1[SM108]	 [SM108:목(7-8A)(8B-9)]	오프라인	offline class	3
1945	교양	교양	전학년	교양선택	0010353002	우리가살고있는신비한지구	The Mysterious Earth We Live in	이승재	제12호관 컨벤션센터-108 계단강의실(소)-1[SM108]	 [SM108:목(야1)(야2)(야3)]	오프라인	offline class	3
1946	교양	교양	전학년	교양선택	0010354001	디지털세상의사이버윤리	CYBER ETHICS IN A DIGITAL WORLD	한수경	제12호관 컨벤션센터-301 토론식강의실1[SM301]	 [SM301:월(7-8A)(8B-9)]	오프라인	offline class	3
1947	교양	교양	전학년	교양선택	0010354002	디지털세상의사이버윤리	CYBER ETHICS IN A DIGITAL WORLD	한수경	제12호관 컨벤션센터-301 토론식강의실1[SM301]	 [SM301:월(야1)(야2)(야3)]	오프라인	offline class	3
1948	교양	교양	전학년	교양선택	0010355001	생활속의경제원리	Economic Principles of Life	장선해	제12호관 컨벤션센터-507 강의실(소)-4[SM507]	 [SM507:수(7-8A)(8B-9)]	오프라인	offline class	3
1949	교양	교양	전학년	교양선택	0010355002	생활속의경제원리	Economic Principles of Life	장선해	제12호관 컨벤션센터-507 강의실(소)-4[SM507]	 [SM507:수(야1)(야2)(야3)]	오프라인	offline class	3
